neighbourhood,room_type,minimum_nights,calculated_host_listings_count,availability_365,price
15.0,1.0,7.0,1.0,44.0,148
16.0,0.0,14.0,1.0,0.0,100
20.0,1.0,4.0,1.0,6.0,200
6.0,0.0,5.0,1.0,0.0,89
15.0,1.0,2.0,1.0,89.0,200
28.0,0.0,4.0,1.0,0.0,54
8.0,1.0,2.0,1.0,0.0,159
15.0,0.0,1.0,2.0,0.0,41
28.0,1.0,7.0,3.0,207.0,510
54.0,0.0,2.0,2.0,343.0,60
54.0,0.0,2.0,4.0,360.0,90
12.0,0.0,4.0,1.0,128.0,89
33.0,1.0,1.0,1.0,250.0,200
12.0,0.0,1.0,4.0,0.0,50
25.0,0.0,1.0,5.0,359.0,89
6.0,1.0,2.0,1.0,48.0,150
96.0,1.0,2.0,2.0,120.0,210
79.0,0.0,1.0,1.0,90.0,50
1.0,0.0,1.0,8.0,309.0,100
49.0,0.0,3.0,1.0,244.0,42
15.0,0.0,2.0,3.0,251.0,55
6.0,1.0,3.0,1.0,158.0,180
1.0,0.0,3.0,1.0,0.0,181
12.0,1.0,1.0,3.0,113.0,315
107.0,0.0,2.0,2.0,79.0,65
30.0,0.0,2.0,1.0,318.0,85
16.0,0.0,1.0,6.0,258.0,60
6.0,0.0,1.0,2.0,0.0,41
20.0,1.0,2.0,1.0,0.0,200
2.0,0.0,3.0,3.0,247.0,135
90.0,0.0,1.0,1.0,0.0,80
6.0,1.0,2.0,1.0,0.0,229
6.0,0.0,1.0,1.0,0.0,50
1.0,1.0,30.0,4.0,0.0,209
29.0,0.0,2.0,1.0,0.0,60
14.0,1.0,6.0,1.0,3.0,250
60.0,0.0,1.0,3.0,356.0,85
114.0,2.0,2.0,1.0,15.0,165
2.0,1.0,4.0,1.0,0.0,175
12.0,0.0,1.0,1.0,0.0,68
6.0,1.0,2.0,1.0,0.0,125
2.0,1.0,5.0,1.0,6.0,250
13.0,1.0,2.0,1.0,0.0,225
1.0,1.0,4.0,1.0,320.0,170
12.0,1.0,2.0,1.0,0.0,155
99.0,0.0,2.0,1.0,0.0,80
22.0,0.0,2.0,1.0,17.0,75
52.0,1.0,1.0,1.0,0.0,300
2.0,1.0,1.0,1.0,0.0,200
12.0,1.0,1.0,1.0,50.0,195
58.0,0.0,2.0,13.0,365.0,75
56.0,1.0,5.0,1.0,30.0,225
15.0,0.0,1.0,1.0,34.0,30
22.0,0.0,1.0,1.0,0.0,60
6.0,0.0,3.0,1.0,10.0,50
6.0,1.0,2.0,1.0,267.0,140
12.0,1.0,10.0,1.0,157.0,145
83.0,1.0,2.0,2.0,105.0,69
143.0,0.0,1.0,3.0,89.0,39
19.0,0.0,2.0,1.0,0.0,150
37.0,0.0,1.0,3.0,45.0,56
7.0,0.0,3.0,1.0,76.0,350
9.0,1.0,4.0,1.0,0.0,170
53.0,1.0,5.0,1.0,45.0,200
6.0,0.0,2.0,1.0,0.0,30
12.0,1.0,14.0,1.0,0.0,120
4.0,0.0,1.0,2.0,69.0,65
20.0,1.0,3.0,13.0,71.0,129
7.0,1.0,3.0,1.0,0.0,250
56.0,0.0,2.0,2.0,0.0,89
29.0,1.0,2.0,1.0,0.0,165
39.0,1.0,3.0,1.0,0.0,100
6.0,1.0,4.0,2.0,100.0,100
32.0,1.0,5.0,1.0,15.0,200
2.0,1.0,3.0,2.0,0.0,295
12.0,1.0,3.0,2.0,216.0,125
43.0,1.0,3.0,1.0,10.0,200
2.0,0.0,2.0,1.0,135.0,100
14.0,0.0,2.0,1.0,0.0,150
22.0,0.0,14.0,2.0,21.0,55
20.0,1.0,2.0,1.0,0.0,140
103.0,0.0,2.0,1.0,158.0,55
8.0,1.0,2.0,2.0,3.0,300
21.0,0.0,2.0,1.0,0.0,91
1.0,1.0,30.0,96.0,342.0,220
79.0,0.0,5.0,1.0,0.0,40
12.0,0.0,2.0,1.0,0.0,75
6.0,0.0,14.0,1.0,0.0,45
2.0,0.0,14.0,2.0,210.0,47
12.0,0.0,4.0,2.0,280.0,70
12.0,0.0,1.0,7.0,352.0,51
22.0,0.0,30.0,1.0,0.0,44
28.0,1.0,3.0,1.0,0.0,86
8.0,1.0,30.0,11.0,364.0,1000
27.0,0.0,2.0,2.0,38.0,190
4.0,1.0,1.0,2.0,364.0,400
12.0,0.0,2.0,1.0,0.0,85
85.0,1.0,3.0,3.0,347.0,250
8.0,1.0,5.0,1.0,0.0,220
11.0,1.0,2.0,1.0,0.0,190
79.0,0.0,4.0,1.0,0.0,25
56.0,0.0,1.0,3.0,365.0,80
99.0,0.0,3.0,2.0,22.0,50
21.0,1.0,5.0,1.0,0.0,160
28.0,1.0,30.0,8.0,272.0,80
29.0,0.0,1.0,1.0,0.0,150
23.0,1.0,1.0,1.0,0.0,120
12.0,1.0,1.0,1.0,130.0,185
12.0,0.0,1.0,1.0,89.0,150
12.0,1.0,175.0,1.0,362.0,350
3.0,1.0,30.0,1.0,27.0,175
4.0,2.0,1.0,1.0,0.0,45
52.0,0.0,4.0,1.0,0.0,69
79.0,0.0,6.0,1.0,0.0,35
3.0,1.0,7.0,1.0,50.0,210
52.0,1.0,5.0,1.0,167.0,260
15.0,0.0,1.0,3.0,363.0,58
2.0,1.0,3.0,1.0,4.0,115
12.0,2.0,2.0,1.0,0.0,60
3.0,1.0,7.0,1.0,189.0,130
8.0,0.0,1.0,1.0,0.0,40
20.0,0.0,1.0,1.0,0.0,65
111.0,0.0,2.0,1.0,90.0,52
76.0,1.0,2.0,2.0,131.0,123
8.0,0.0,3.0,2.0,0.0,58
7.0,0.0,2.0,1.0,0.0,100
26.0,1.0,30.0,1.0,90.0,134
114.0,2.0,1.0,8.0,363.0,28
14.0,1.0,1.0,1.0,0.0,129
20.0,1.0,4.0,1.0,0.0,20
19.0,0.0,1.0,1.0,0.0,115
21.0,0.0,2.0,1.0,0.0,40
100.0,0.0,3.0,3.0,278.0,40
71.0,0.0,1.0,15.0,232.0,100
79.0,0.0,1.0,2.0,361.0,70
64.0,0.0,6.0,1.0,40.0,120
50.0,0.0,1.0,1.0,13.0,99
30.0,1.0,4.0,1.0,83.0,90
6.0,1.0,2.0,1.0,321.0,99
7.0,0.0,1.0,11.0,271.0,165
70.0,0.0,2.0,4.0,349.0,65
8.0,1.0,100.0,1.0,290.0,158
6.0,0.0,2.0,1.0,365.0,89
6.0,0.0,400.0,1.0,90.0,50
12.0,1.0,3.0,1.0,10.0,250
14.0,1.0,30.0,1.0,280.0,225
28.0,1.0,30.0,91.0,347.0,125
6.0,0.0,1.0,6.0,170.0,43
7.0,1.0,4.0,2.0,145.0,148
30.0,0.0,1.0,1.0,0.0,70
149.0,0.0,1.0,2.0,0.0,40
19.0,1.0,2.0,1.0,0.0,174
4.0,0.0,2.0,1.0,42.0,99
52.0,0.0,60.0,1.0,0.0,119
26.0,1.0,30.0,31.0,156.0,150
25.0,0.0,14.0,4.0,2.0,55
27.0,1.0,2.0,1.0,0.0,200
2.0,1.0,1.0,1.0,188.0,125
23.0,1.0,2.0,1.0,0.0,160
7.0,1.0,30.0,20.0,339.0,160
152.0,1.0,1.0,1.0,135.0,101
22.0,1.0,2.0,1.0,30.0,195
14.0,1.0,3.0,2.0,106.0,275
16.0,1.0,4.0,1.0,0.0,160
31.0,0.0,30.0,103.0,247.0,40
21.0,1.0,3.0,1.0,0.0,68
56.0,1.0,3.0,1.0,210.0,87
15.0,1.0,2.0,1.0,0.0,105
4.0,0.0,1.0,4.0,168.0,99
28.0,1.0,30.0,29.0,329.0,145
12.0,0.0,3.0,3.0,180.0,95
26.0,1.0,1.0,1.0,0.0,250
22.0,0.0,1.0,1.0,0.0,65
1.0,1.0,30.0,1.0,155.0,300
12.0,1.0,2.0,1.0,0.0,225
2.0,0.0,1.0,2.0,365.0,73
96.0,0.0,1.0,1.0,6.0,63
20.0,0.0,2.0,2.0,0.0,80
39.0,1.0,4.0,1.0,0.0,204
20.0,0.0,1.0,3.0,269.0,65
12.0,1.0,4.0,1.0,0.0,200
15.0,0.0,3.0,2.0,0.0,44
7.0,1.0,30.0,65.0,365.0,300
19.0,0.0,1.0,1.0,0.0,50
15.0,1.0,2.0,1.0,0.0,95
12.0,0.0,1.0,1.0,156.0,140
12.0,1.0,2.0,1.0,330.0,320
5.0,1.0,30.0,8.0,312.0,350
1.0,1.0,1.0,1.0,121.0,320
17.0,1.0,4.0,1.0,254.0,149
56.0,0.0,3.0,2.0,328.0,99
28.0,1.0,30.0,15.0,327.0,99
14.0,1.0,10.0,1.0,0.0,429
28.0,1.0,30.0,15.0,208.0,99
14.0,1.0,30.0,65.0,364.0,210
19.0,1.0,1.0,1.0,0.0,125
14.0,1.0,2.0,1.0,20.0,200
90.0,0.0,2.0,4.0,169.0,99
2.0,1.0,3.0,1.0,0.0,80
2.0,0.0,2.0,1.0,2.0,82
7.0,1.0,1.0,1.0,0.0,200
21.0,0.0,1.0,2.0,250.0,75
7.0,0.0,2.0,1.0,0.0,200
79.0,1.0,4.0,1.0,3.0,260
15.0,1.0,3.0,1.0,0.0,110
3.0,0.0,2.0,1.0,0.0,65
2.0,1.0,5.0,1.0,177.0,100
12.0,0.0,2.0,2.0,0.0,65
12.0,1.0,3.0,2.0,24.0,180
2.0,1.0,3.0,1.0,0.0,129
21.0,0.0,2.0,10.0,352.0,64
1.0,0.0,2.0,1.0,0.0,130
193.0,0.0,1.0,2.0,158.0,95
19.0,0.0,2.0,3.0,18.0,65
8.0,0.0,1.0,1.0,0.0,300
19.0,0.0,3.0,1.0,18.0,80
2.0,0.0,30.0,6.0,241.0,53
12.0,0.0,1.0,1.0,0.0,80
11.0,0.0,1.0,1.0,0.0,55
28.0,1.0,30.0,33.0,362.0,139
1.0,1.0,2.0,13.0,242.0,260
14.0,1.0,2.0,2.0,33.0,199
30.0,1.0,3.0,2.0,0.0,99
45.0,0.0,30.0,1.0,32.0,49
14.0,1.0,2.0,1.0,0.0,199
79.0,0.0,22.0,3.0,173.0,70
21.0,0.0,1.0,1.0,73.0,37
11.0,1.0,6.0,1.0,81.0,220
2.0,0.0,1.0,3.0,54.0,57
5.0,1.0,30.0,50.0,364.0,150
2.0,0.0,1.0,2.0,169.0,70
7.0,1.0,2.0,1.0,0.0,135
17.0,1.0,3.0,1.0,3.0,115
179.0,0.0,1.0,1.0,65.0,89
7.0,2.0,1.0,5.0,19.0,95
12.0,1.0,1.0,1.0,84.0,225
6.0,0.0,30.0,6.0,318.0,75
12.0,1.0,4.0,2.0,315.0,200
1.0,0.0,1.0,1.0,365.0,587
45.0,1.0,2.0,1.0,33.0,150
21.0,0.0,1.0,1.0,0.0,85
43.0,0.0,9.0,2.0,365.0,57
112.0,1.0,6.0,1.0,362.0,2600
126.0,1.0,7.0,1.0,0.0,125
28.0,2.0,26.0,2.0,90.0,90
173.0,0.0,1.0,5.0,365.0,65
10.0,1.0,4.0,1.0,179.0,130
21.0,1.0,30.0,1.0,0.0,99
19.0,0.0,1.0,1.0,0.0,200
6.0,0.0,5.0,1.0,270.0,55
1.0,0.0,1.0,8.0,321.0,100
19.0,1.0,30.0,4.0,0.0,157
178.0,0.0,2.0,5.0,282.0,34
19.0,0.0,1.0,5.0,0.0,119
27.0,0.0,14.0,2.0,133.0,75
15.0,0.0,21.0,2.0,0.0,37
22.0,0.0,1.0,1.0,0.0,47
21.0,1.0,4.0,1.0,15.0,120
15.0,0.0,1.0,1.0,0.0,55
13.0,1.0,3.0,1.0,189.0,120
15.0,1.0,3.0,1.0,52.0,250
4.0,0.0,2.0,1.0,332.0,75
28.0,1.0,2.0,1.0,0.0,170
172.0,1.0,2.0,5.0,354.0,135
20.0,0.0,3.0,28.0,60.0,249
67.0,0.0,1.0,1.0,0.0,70
7.0,0.0,3.0,2.0,129.0,69
56.0,1.0,2.0,1.0,309.0,110
21.0,0.0,14.0,1.0,0.0,60
33.0,1.0,3.0,1.0,0.0,175
15.0,0.0,1.0,1.0,0.0,55
19.0,0.0,1.0,1.0,0.0,77
54.0,1.0,2.0,2.0,0.0,65
63.0,1.0,2.0,2.0,35.0,99
6.0,0.0,1.0,2.0,0.0,65
200.0,0.0,2.0,7.0,177.0,38
20.0,1.0,30.0,8.0,152.0,80
21.0,1.0,4.0,1.0,66.0,200
102.0,1.0,2.0,1.0,179.0,345
2.0,1.0,2.0,1.0,179.0,300
53.0,1.0,3.0,1.0,11.0,125
39.0,1.0,2.0,1.0,0.0,84
41.0,0.0,3.0,1.0,279.0,58
12.0,0.0,3.0,1.0,351.0,80
12.0,1.0,5.0,1.0,0.0,155
12.0,1.0,3.0,1.0,99.0,199
30.0,0.0,1.0,1.0,305.0,60
12.0,0.0,2.0,2.0,0.0,35
12.0,1.0,4.0,1.0,0.0,175
7.0,1.0,2.0,1.0,233.0,499
29.0,1.0,1.0,1.0,0.0,150
50.0,1.0,2.0,1.0,5.0,225
11.0,1.0,5.0,1.0,50.0,245
124.0,0.0,3.0,5.0,313.0,40
4.0,2.0,1.0,1.0,1.0,60
28.0,1.0,2.0,1.0,0.0,170
28.0,1.0,1.0,1.0,25.0,125
4.0,0.0,2.0,2.0,233.0,47
12.0,1.0,3.0,1.0,0.0,160
6.0,0.0,2.0,1.0,75.0,60
6.0,1.0,1.0,1.0,248.0,110
77.0,1.0,1.0,1.0,0.0,650
8.0,1.0,2.0,1.0,11.0,150
23.0,0.0,5.0,1.0,0.0,86
22.0,1.0,2.0,1.0,255.0,189
1.0,1.0,3.0,2.0,0.0,350
14.0,1.0,1.0,1.0,355.0,139
18.0,1.0,2.0,1.0,0.0,175
12.0,0.0,4.0,2.0,0.0,41
153.0,1.0,7.0,1.0,0.0,100
24.0,1.0,2.0,2.0,229.0,125
28.0,1.0,1.0,1.0,2.0,200
3.0,1.0,5.0,1.0,0.0,100
8.0,1.0,2.0,1.0,105.0,300
18.0,0.0,3.0,8.0,252.0,90
51.0,0.0,10.0,1.0,0.0,80
14.0,1.0,3.0,1.0,9.0,390
30.0,0.0,4.0,1.0,0.0,50
123.0,1.0,1.0,2.0,273.0,99
8.0,0.0,3.0,1.0,0.0,65
68.0,1.0,30.0,2.0,352.0,766
21.0,1.0,3.0,1.0,81.0,350
7.0,1.0,30.0,2.0,215.0,199
52.0,1.0,4.0,1.0,364.0,250
43.0,1.0,2.0,2.0,141.0,475
56.0,0.0,1.0,4.0,89.0,49
21.0,0.0,1.0,3.0,149.0,55
114.0,2.0,1.0,7.0,319.0,28
8.0,1.0,4.0,1.0,167.0,339
12.0,0.0,1.0,1.0,0.0,600
11.0,1.0,30.0,6.0,277.0,190
12.0,0.0,14.0,1.0,0.0,43
6.0,0.0,3.0,1.0,0.0,61
23.0,1.0,2.0,1.0,284.0,300
14.0,1.0,2.0,1.0,0.0,260
116.0,1.0,6.0,1.0,36.0,150
20.0,1.0,3.0,1.0,8.0,115
21.0,0.0,1.0,7.0,61.0,42
28.0,1.0,30.0,29.0,298.0,117
4.0,1.0,1.0,1.0,348.0,110
30.0,1.0,2.0,1.0,0.0,200
19.0,1.0,1.0,1.0,0.0,135
8.0,0.0,1.0,1.0,188.0,90
46.0,1.0,3.0,1.0,37.0,64
31.0,0.0,2.0,2.0,266.0,50
20.0,1.0,3.0,1.0,0.0,225
54.0,1.0,2.0,1.0,0.0,80
52.0,0.0,1.0,1.0,13.0,120
0.0,0.0,1.0,11.0,148.0,42
1.0,1.0,2.0,1.0,0.0,295
2.0,0.0,14.0,1.0,0.0,44
6.0,0.0,2.0,3.0,344.0,70
47.0,0.0,1.0,1.0,364.0,70
18.0,0.0,4.0,1.0,26.0,71
54.0,0.0,2.0,1.0,83.0,150
21.0,1.0,3.0,1.0,364.0,165
133.0,1.0,5.0,1.0,306.0,93
87.0,1.0,7.0,1.0,22.0,49
8.0,0.0,3.0,1.0,0.0,90
15.0,1.0,2.0,2.0,31.0,88
75.0,1.0,4.0,1.0,29.0,150
28.0,1.0,30.0,29.0,321.0,142
79.0,1.0,365.0,1.0,365.0,196
103.0,1.0,3.0,1.0,322.0,100
24.0,0.0,6.0,1.0,0.0,30
111.0,0.0,2.0,10.0,365.0,50
7.0,1.0,1.0,5.0,282.0,230
19.0,1.0,5.0,1.0,0.0,99
21.0,1.0,4.0,1.0,0.0,99
84.0,1.0,1.0,1.0,145.0,99
16.0,1.0,2.0,1.0,175.0,250
6.0,1.0,1.0,3.0,20.0,109
8.0,1.0,30.0,12.0,211.0,240
52.0,1.0,2.0,1.0,10.0,350
3.0,1.0,3.0,3.0,244.0,140
7.0,1.0,30.0,15.0,336.0,200
6.0,0.0,30.0,1.0,334.0,42
20.0,0.0,4.0,1.0,0.0,50
12.0,0.0,1.0,1.0,364.0,150
88.0,0.0,2.0,1.0,54.0,75
12.0,1.0,1.0,1.0,269.0,152
6.0,0.0,30.0,27.0,358.0,42
41.0,1.0,4.0,6.0,230.0,289
7.0,0.0,1.0,2.0,151.0,79
52.0,1.0,7.0,1.0,0.0,225
10.0,1.0,4.0,1.0,0.0,250
10.0,1.0,2.0,3.0,365.0,254
77.0,1.0,7.0,1.0,178.0,1000
13.0,1.0,3.0,2.0,252.0,160
12.0,1.0,2.0,1.0,0.0,295
20.0,0.0,2.0,1.0,0.0,45
12.0,0.0,10.0,1.0,0.0,50
156.0,1.0,2.0,1.0,89.0,100
5.0,1.0,30.0,23.0,319.0,300
56.0,0.0,3.0,1.0,78.0,90
12.0,0.0,3.0,1.0,282.0,80
83.0,1.0,2.0,6.0,36.0,69
15.0,1.0,5.0,1.0,15.0,110
69.0,0.0,1.0,5.0,57.0,142
12.0,1.0,2.0,1.0,120.0,225
56.0,0.0,1.0,1.0,104.0,90
4.0,1.0,2.0,1.0,7.0,140
8.0,1.0,5.0,1.0,0.0,180
39.0,0.0,44.0,3.0,161.0,33
2.0,1.0,4.0,1.0,158.0,125
20.0,1.0,3.0,1.0,19.0,330
124.0,1.0,30.0,3.0,298.0,90
12.0,1.0,2.0,1.0,363.0,150
2.0,0.0,21.0,1.0,0.0,30
13.0,1.0,2.0,1.0,0.0,150
150.0,0.0,2.0,1.0,0.0,24
8.0,1.0,7.0,1.0,0.0,145
24.0,1.0,2.0,1.0,25.0,150
1.0,0.0,3.0,1.0,365.0,500
34.0,0.0,1.0,1.0,0.0,155
63.0,2.0,2.0,1.0,0.0,60
8.0,1.0,2.0,1.0,0.0,99
8.0,0.0,1.0,2.0,0.0,120
30.0,0.0,2.0,1.0,51.0,40
12.0,1.0,2.0,1.0,7.0,195
12.0,1.0,3.0,1.0,250.0,465
28.0,1.0,30.0,87.0,355.0,165
28.0,1.0,4.0,1.0,328.0,284
12.0,2.0,1.0,1.0,82.0,100
15.0,1.0,4.0,1.0,0.0,75
12.0,0.0,1.0,1.0,0.0,60
47.0,0.0,3.0,1.0,126.0,44
21.0,0.0,1.0,2.0,365.0,130
94.0,0.0,1.0,18.0,319.0,135
23.0,0.0,5.0,3.0,50.0,61
8.0,0.0,30.0,32.0,314.0,60
37.0,0.0,30.0,3.0,335.0,54
44.0,0.0,1.0,2.0,258.0,48
81.0,0.0,1.0,2.0,341.0,55
12.0,0.0,1.0,1.0,0.0,80
6.0,0.0,2.0,3.0,321.0,63
4.0,1.0,2.0,1.0,365.0,295
37.0,0.0,2.0,4.0,3.0,98
19.0,0.0,5.0,1.0,0.0,100
8.0,1.0,30.0,12.0,310.0,300
15.0,1.0,3.0,1.0,13.0,149
20.0,1.0,2.0,1.0,250.0,199
27.0,1.0,2.0,1.0,90.0,800
2.0,0.0,1.0,1.0,0.0,48
214.0,1.0,1.0,1.0,360.0,250
109.0,0.0,2.0,1.0,232.0,54
2.0,0.0,2.0,1.0,102.0,110
12.0,0.0,3.0,3.0,0.0,50
21.0,1.0,4.0,2.0,107.0,100
2.0,0.0,1.0,1.0,21.0,50
21.0,0.0,1.0,1.0,0.0,65
3.0,0.0,1.0,1.0,0.0,40
8.0,1.0,2.0,1.0,0.0,250
12.0,0.0,4.0,1.0,115.0,65
7.0,1.0,4.0,1.0,107.0,175
12.0,1.0,2.0,2.0,2.0,149
44.0,1.0,5.0,1.0,325.0,135
19.0,1.0,30.0,6.0,4.0,89
70.0,1.0,2.0,1.0,60.0,95
12.0,0.0,1.0,1.0,0.0,110
149.0,1.0,1.0,1.0,42.0,60
23.0,1.0,2.0,1.0,0.0,135
12.0,1.0,7.0,1.0,129.0,150
51.0,1.0,2.0,2.0,300.0,130
8.0,1.0,30.0,5.0,91.0,238
30.0,1.0,5.0,1.0,18.0,90
14.0,0.0,1.0,1.0,0.0,100
4.0,0.0,3.0,3.0,95.0,61
79.0,1.0,10.0,1.0,0.0,80
8.0,1.0,2.0,1.0,27.0,175
93.0,0.0,1.0,3.0,356.0,65
142.0,1.0,90.0,7.0,68.0,57
14.0,1.0,1.0,1.0,0.0,115
19.0,1.0,3.0,1.0,0.0,150
159.0,0.0,6.0,43.0,313.0,38
21.0,0.0,7.0,2.0,365.0,100
70.0,1.0,3.0,1.0,13.0,89
6.0,0.0,1.0,3.0,49.0,85
2.0,0.0,4.0,2.0,291.0,81
10.0,1.0,30.0,1.0,0.0,86
2.0,0.0,1.0,1.0,83.0,60
6.0,0.0,3.0,2.0,89.0,60
6.0,0.0,3.0,1.0,2.0,30
39.0,2.0,3.0,12.0,360.0,30
6.0,0.0,1.0,3.0,332.0,60
44.0,1.0,6.0,2.0,48.0,94
28.0,1.0,30.0,91.0,157.0,125
50.0,1.0,3.0,1.0,161.0,300
2.0,1.0,5.0,1.0,0.0,80
7.0,0.0,14.0,1.0,0.0,100
23.0,1.0,28.0,1.0,38.0,124
15.0,0.0,3.0,1.0,302.0,60
37.0,0.0,1.0,7.0,285.0,32
19.0,1.0,1.0,1.0,332.0,399
37.0,0.0,1.0,6.0,326.0,70
19.0,1.0,1.0,1.0,74.0,200
21.0,0.0,2.0,3.0,314.0,55
6.0,0.0,1.0,1.0,0.0,100
27.0,1.0,2.0,1.0,99.0,290
20.0,0.0,1.0,1.0,0.0,65
4.0,0.0,1.0,10.0,359.0,55
28.0,1.0,2.0,1.0,1.0,125
37.0,1.0,2.0,1.0,305.0,99
27.0,1.0,2.0,2.0,343.0,2250
9.0,0.0,1.0,1.0,0.0,91
87.0,2.0,1.0,2.0,51.0,34
8.0,1.0,3.0,3.0,0.0,200
18.0,0.0,1.0,1.0,0.0,40
2.0,1.0,3.0,1.0,55.0,120
21.0,0.0,4.0,2.0,364.0,60
21.0,0.0,1.0,1.0,0.0,49
45.0,0.0,2.0,1.0,0.0,75
46.0,0.0,3.0,2.0,359.0,68
21.0,0.0,4.0,1.0,179.0,199
79.0,0.0,5.0,2.0,282.0,53
24.0,0.0,1.0,1.0,0.0,400
14.0,1.0,1.0,1.0,0.0,150
16.0,0.0,2.0,1.0,0.0,47
21.0,0.0,3.0,4.0,347.0,110
31.0,0.0,30.0,37.0,0.0,43
39.0,1.0,5.0,1.0,0.0,89
6.0,0.0,1.0,1.0,60.0,75
33.0,1.0,1.0,1.0,0.0,125
37.0,1.0,3.0,1.0,0.0,450
7.0,1.0,3.0,1.0,191.0,125
120.0,1.0,2.0,1.0,168.0,85
2.0,0.0,1.0,1.0,0.0,86
15.0,1.0,3.0,1.0,292.0,300
6.0,1.0,30.0,1.0,281.0,160
8.0,0.0,1.0,1.0,0.0,50
9.0,0.0,1.0,1.0,0.0,75
15.0,1.0,9.0,1.0,0.0,90
12.0,0.0,3.0,1.0,0.0,85
20.0,0.0,7.0,1.0,47.0,90
21.0,0.0,1.0,1.0,83.0,130
150.0,1.0,90.0,7.0,93.0,48
1.0,0.0,2.0,13.0,327.0,252
30.0,0.0,1.0,1.0,0.0,65
6.0,0.0,8.0,1.0,0.0,45
15.0,0.0,1.0,1.0,0.0,47
21.0,0.0,2.0,1.0,0.0,50
60.0,0.0,1.0,3.0,359.0,93
76.0,0.0,2.0,1.0,81.0,50
56.0,0.0,30.0,1.0,90.0,47
11.0,1.0,1.0,1.0,0.0,289
34.0,0.0,1.0,17.0,361.0,129
44.0,0.0,1.0,2.0,29.0,54
73.0,1.0,2.0,1.0,0.0,105
2.0,0.0,3.0,1.0,66.0,85
87.0,1.0,2.0,3.0,5.0,268
23.0,1.0,4.0,1.0,31.0,159
25.0,1.0,10.0,1.0,45.0,220
31.0,0.0,30.0,103.0,235.0,42
152.0,0.0,1.0,3.0,342.0,50
103.0,0.0,1.0,2.0,47.0,44
7.0,1.0,3.0,47.0,352.0,500
23.0,0.0,4.0,2.0,191.0,99
1.0,1.0,7.0,1.0,34.0,125
7.0,0.0,1.0,1.0,0.0,150
90.0,1.0,2.0,1.0,0.0,120
11.0,1.0,7.0,1.0,0.0,240
8.0,0.0,1.0,1.0,311.0,125
2.0,0.0,2.0,1.0,0.0,100
73.0,1.0,2.0,5.0,256.0,129
6.0,1.0,2.0,1.0,71.0,195
23.0,1.0,1.0,1.0,356.0,499
109.0,0.0,1.0,1.0,179.0,63
19.0,1.0,2.0,1.0,0.0,185
14.0,0.0,5.0,2.0,79.0,103
13.0,0.0,1.0,2.0,0.0,45
6.0,1.0,15.0,1.0,24.0,100
18.0,0.0,1.0,1.0,0.0,48
7.0,1.0,3.0,2.0,1.0,150
6.0,0.0,3.0,1.0,20.0,60
83.0,0.0,1.0,2.0,350.0,100
37.0,1.0,1.0,1.0,55.0,98
16.0,1.0,5.0,1.0,0.0,250
19.0,0.0,7.0,1.0,0.0,55
30.0,0.0,5.0,1.0,218.0,55
28.0,1.0,5.0,1.0,82.0,300
30.0,1.0,1.0,1.0,0.0,70
12.0,0.0,30.0,3.0,0.0,40
8.0,0.0,2.0,4.0,43.0,90
23.0,0.0,1.0,2.0,162.0,135
7.0,0.0,3.0,3.0,24.0,150
24.0,0.0,1.0,1.0,0.0,75
19.0,0.0,4.0,1.0,140.0,109
22.0,0.0,1.0,1.0,0.0,48
28.0,1.0,2.0,1.0,0.0,150
28.0,1.0,8.0,1.0,14.0,220
15.0,0.0,10.0,1.0,0.0,36
125.0,1.0,2.0,2.0,159.0,240
28.0,1.0,30.0,121.0,272.0,249
6.0,1.0,2.0,2.0,305.0,149
50.0,1.0,2.0,1.0,9.0,210
7.0,1.0,30.0,31.0,345.0,120
21.0,0.0,2.0,3.0,79.0,39
27.0,1.0,4.0,1.0,5.0,205
8.0,0.0,30.0,32.0,328.0,60
16.0,1.0,10.0,1.0,15.0,195
28.0,0.0,3.0,1.0,108.0,85
2.0,1.0,2.0,1.0,54.0,199
16.0,0.0,1.0,4.0,0.0,169
15.0,0.0,2.0,1.0,16.0,59
21.0,0.0,1.0,1.0,158.0,39
21.0,1.0,3.0,2.0,258.0,159
37.0,0.0,1.0,3.0,76.0,60
26.0,1.0,2.0,1.0,0.0,225
6.0,0.0,2.0,1.0,31.0,50
12.0,1.0,1.0,1.0,0.0,250
26.0,1.0,3.0,3.0,0.0,120
15.0,0.0,3.0,4.0,37.0,50
32.0,1.0,3.0,1.0,0.0,215
12.0,0.0,2.0,1.0,0.0,80
6.0,1.0,1.0,9.0,20.0,139
12.0,0.0,4.0,1.0,157.0,65
45.0,0.0,1.0,1.0,0.0,150
2.0,0.0,1.0,2.0,65.0,87
8.0,1.0,2.0,1.0,0.0,90
24.0,2.0,1.0,6.0,211.0,40
1.0,1.0,1.0,4.0,351.0,189
95.0,0.0,1.0,2.0,173.0,75
2.0,1.0,1.0,2.0,301.0,289
1.0,1.0,1.0,2.0,0.0,800
6.0,1.0,7.0,1.0,0.0,70
43.0,1.0,29.0,96.0,332.0,212
28.0,1.0,2.0,1.0,32.0,222
15.0,1.0,2.0,2.0,1.0,140
157.0,2.0,1.0,1.0,88.0,40
39.0,0.0,7.0,1.0,0.0,55
45.0,0.0,7.0,1.0,0.0,48
21.0,1.0,2.0,1.0,10.0,155
70.0,1.0,3.0,2.0,70.0,139
2.0,0.0,2.0,1.0,0.0,75
